Date,Var1,Var2,Var3,Name,Address,Zip-code,City,Country
2008-06-14,0.8576726038679683,in progress,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2011-04-22,0.773140001976742,completed,True,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2007-07-10,0.6714301422848684,completed,False,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2016-07-12,0.4794838842897513,in progress,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2009-04-16,0.9069191224028131,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2005-06-18,0.10924922684089011,in progress,False,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2010-12-07,0.0973423802449479,in progress,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2008-10-09,0.4109658449672968,completed,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2005-12-29,0.6482614405525828,in progress,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2005-03-23,0.5385392126811401,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2012-03-13,0.5724183433623328,completed,True,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2008-05-02,0.7937064230632012,completed,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2005-06-21,0.15499351243889992,completed,True,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2006-03-27,0.7580529759500977,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2008-06-23,0.7000170388705779,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2006-12-23,0.17600417273780666,completed,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2010-05-08,0.5590975992806315,completed,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2010-12-03,0.1452731401435119,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2009-08-24,0.40677076001525836,in progress,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2008-03-22,0.7057369442759556,completed,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2017-09-02,0.9316012115162352,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2014-07-08,0.9234373455095629,in progress,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2008-11-19,0.7469181470195745,in progress,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2007-07-24,0.6935890900479504,completed,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2017-11-17,0.751484153404841,in progress,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2009-06-22,0.5040717773697542,in progress,False,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2017-08-27,0.28700515966097206,completed,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2016-07-26,0.9621429575697261,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2018-05-24,0.7120567473389877,completed,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2014-08-31,0.4138396614471047,in progress,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2005-01-02,0.05343487305863104,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2013-11-18,0.9027291542441878,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2016-03-11,0.602445608773283,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2016-08-05,0.9734373516151706,in progress,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2007-05-26,0.6219247979665515,in progress,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2012-08-29,0.35844425298961957,completed,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2008-10-18,0.30484825995638964,in progress,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2010-09-19,0.32333932915346575,in progress,False,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2015-07-25,0.7845016852774865,in progress,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2009-05-12,0.4330075016931608,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2010-10-10,0.12379319191002325,completed,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2006-11-01,0.06361452364914144,in progress,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2005-09-21,0.2646262318982031,completed,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2016-04-08,0.7158537072939661,completed,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2015-07-18,0.6767975455400725,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2016-05-09,0.4259969118589443,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2018-03-23,0.7204313026206384,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2006-10-10,0.9643013083506558,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2009-06-19,0.9182394375439465,in progress,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2017-05-03,0.3371962571958843,in progress,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2005-09-08,0.2729756135888656,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2015-07-30,0.8362718903075185,in progress,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2015-07-05,0.11478882613853858,completed,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2005-02-27,0.18053272856707303,completed,False,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2011-01-04,0.307612126278372,completed,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2012-02-09,0.8588893930089924,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2005-02-27,0.32845908481087605,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2010-01-01,0.45615423683933853,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2016-01-17,0.7142547635247205,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2017-12-11,0.9687504907996636,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2014-06-03,0.17572882235691967,completed,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2006-08-01,0.14182563901589063,completed,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2012-06-01,0.7297715917435021,in progress,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2015-04-15,0.12422258254223684,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2014-05-26,0.6073183366253614,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2006-08-30,0.15071887662783978,completed,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2007-05-04,0.5974509680202197,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2007-09-15,0.13884308746424545,completed,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2007-12-20,0.0036261507847901164,in progress,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2006-10-13,0.877227648240401,in progress,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2007-08-06,0.5740991613329232,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2015-03-24,0.7084141463321176,completed,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2011-12-16,0.5183392382455676,completed,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2016-03-20,0.4164454343896412,completed,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2015-05-19,0.021348788285874054,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2006-10-19,0.10181225712940445,in progress,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2011-03-24,0.6298944269858937,completed,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2008-04-13,4.092684391598933e-05,in progress,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2013-11-15,0.11443969737183368,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2014-11-26,0.0656972152121641,completed,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2007-04-27,0.4818476481432207,completed,False,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2010-05-25,0.1091183867936989,completed,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2017-03-10,0.07610665125117588,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2006-05-06,0.6306653962296157,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2018-05-28,0.22643995780822457,in progress,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2018-09-05,0.6857602220457792,completed,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2006-12-07,0.4020245080215187,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2005-04-24,0.844404283577805,completed,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2007-09-26,0.19559545728957306,in progress,True,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2014-03-09,0.49789916357436514,completed,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2009-07-03,0.29581186150040706,completed,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2008-05-28,0.9418144751125717,completed,False,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2009-12-14,0.383279723164752,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2011-12-29,0.434665968337686,in progress,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2009-01-13,0.21217841418612093,completed,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2015-12-09,0.06975287427059929,completed,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2017-08-09,0.021993339608488705,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2015-07-01,0.3780675595296046,in progress,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2016-11-26,0.6656381724881316,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2008-09-27,0.7099671059921717,completed,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2006-11-26,0.095547311142816,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2005-12-19,0.126416139131743,in progress,True,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2018-09-08,0.8671423396680303,completed,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2013-08-28,0.010535518022886547,in progress,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2006-02-08,0.4249109817794199,completed,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2013-04-25,0.011972928833652197,completed,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2017-12-05,0.600701097748751,completed,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2008-06-18,0.6281619092747902,in progress,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2011-09-29,0.8771981839479036,completed,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2009-09-02,0.6160609245115094,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2011-07-11,0.7385886089813359,completed,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2015-07-04,0.5412814128814729,completed,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2017-11-20,0.05527712684487707,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2006-10-05,0.24773947067878455,completed,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2009-03-12,0.618641395043307,completed,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2005-03-08,0.17630572459927185,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2009-11-19,0.01686996305053179,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2008-06-02,0.335618717006234,in progress,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2007-10-10,7.276343466466884e-05,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2008-09-30,0.03063507672927801,in progress,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2012-12-30,0.7966983060182756,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2005-11-26,0.20733605810934574,completed,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2012-08-08,0.6435220496556282,completed,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2007-06-09,0.06222790701173586,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2012-07-11,0.11243501271643719,completed,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2013-06-04,0.4216556539036387,in progress,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2018-02-18,0.7646989393776563,in progress,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2010-04-27,0.3673596922214508,completed,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2014-01-14,0.05970270741264894,completed,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2009-11-05,0.6424831601048204,completed,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2009-12-30,0.12374675443623329,in progress,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2015-02-10,0.3823519471801402,completed,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2016-07-08,0.3545903909821989,in progress,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2012-02-17,0.46419027291159964,completed,True,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2018-05-17,0.8963245080200234,in progress,True,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2010-07-21,0.6428848905502401,completed,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2011-07-16,0.3747971766864129,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2018-07-12,0.712367756721113,in progress,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2008-05-10,0.21187390418628094,completed,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2011-11-11,0.2813492571417645,in progress,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2014-05-16,0.059133863309975276,completed,False,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2017-12-19,0.35231382447687654,completed,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2010-01-29,0.9649136651911414,completed,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2015-09-22,0.21772190336104147,in progress,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2012-09-02,0.23809423390963114,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2007-11-06,0.7568191442970386,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2009-08-12,0.3606758511352439,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2014-04-24,0.8169550245745544,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2010-09-07,0.13657946893091166,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2009-06-22,0.8279610894756007,completed,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2006-07-26,0.5360097701892517,completed,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2013-07-04,0.48745050666369416,completed,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2009-08-14,0.27468931533985186,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2014-08-26,0.20968293814653594,completed,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2010-01-22,0.11646964899297729,completed,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2007-10-28,0.5320979236482777,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2012-12-12,0.695271345134444,completed,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2011-07-28,0.48825317061830176,in progress,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2007-05-23,0.22517780509414842,completed,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2010-06-28,0.43314696903887007,in progress,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2008-04-26,0.1578425704667391,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2007-03-30,0.5768021135787306,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2016-01-27,0.5785350738218414,completed,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2018-08-09,0.42658453735742885,completed,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2007-03-15,0.30329858038197466,completed,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2016-08-10,0.35013796967906496,completed,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2008-02-18,0.8908084152535963,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2015-08-28,0.17171654546650106,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2011-03-12,0.7123373737285918,completed,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2012-06-17,0.5004573725654757,in progress,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2007-08-20,0.3530738364952787,completed,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2007-07-18,0.40152503143641793,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2014-12-21,0.5980999184721704,completed,False,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2015-12-10,0.5871401155607694,completed,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2009-06-01,0.3482592451556694,completed,True,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2017-01-10,0.7097316296918142,completed,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2014-10-18,0.9118266422947301,completed,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2005-08-07,0.5766878967231576,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2005-03-05,0.4548533952717595,completed,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2018-04-27,0.341484850263,completed,True,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2012-02-11,0.5424828936423701,in progress,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2008-03-26,0.3652431219941338,in progress,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2013-01-17,0.28211974482718705,in progress,True,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2014-12-23,0.1794374876235325,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2012-05-21,0.8034974595881244,completed,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2008-08-17,0.032964720734005915,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2009-04-10,0.8010112880142326,completed,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2016-04-01,0.5715041388652232,completed,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2013-04-11,0.9795368983112364,completed,True,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2013-04-04,0.8075440297709554,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2008-11-24,0.04043914035328844,in progress,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2018-04-11,0.37554876799268433,completed,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2015-03-16,0.9462302330819398,completed,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2007-11-22,0.25888850790418894,in progress,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2012-10-14,0.053167061076451194,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2011-03-21,0.011918822534662699,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2015-12-07,0.7142199598501123,completed,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2017-02-26,0.4000843333337274,completed,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2016-08-14,0.48913086979770926,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2014-09-14,0.49883206908362776,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2005-07-15,0.8663452669742888,completed,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2017-10-24,0.6482719760997956,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2007-05-12,0.0842132270278444,completed,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2005-03-18,0.4287523277621158,completed,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2011-06-11,0.6403443543896351,in progress,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2018-04-09,0.5499694371316044,completed,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2017-11-09,0.6226698402370153,completed,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2005-02-08,0.4586686977888843,completed,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2006-09-30,0.40175465708188896,in progress,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2010-03-30,0.32966685395413264,completed,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2016-06-07,0.15752210613743878,in progress,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2012-06-03,0.18362714563909632,in progress,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2012-12-16,0.4558580934349946,completed,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2012-05-17,0.3803116482207476,in progress,False,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2016-02-01,0.7825022242181198,completed,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2013-09-29,0.14610325506535904,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2013-06-16,0.8307087158852202,completed,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2017-05-31,0.513275197176014,completed,True,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
